timestamp	ppg	hrm	accx	accy	accz	grax	gray	graz	gyrx	gyry	grz	pressure	stress
1549067324456	1217010.00	80.00	1.56	3.21	-9.22	1.53	3.23	-9.13	-1.33	-0.35	-1.33	0.00	0.00
1549067324510	1214306.00	80.00	1.56	3.21	-9.22	1.53	3.23	-9.13	-1.12	-0.28	-1.26	0.00	0.00
1549067324558	1212922.00	80.00	1.51	3.20	-9.21	1.52	3.23	-9.13	-1.19	-0.14	-1.26	0.00	0.00
1549067324611	1213025.00	80.00	1.58	3.21	-9.20	1.53	3.24	-9.13	-1.40	-0.14	-1.26	0.00	0.00
1549067324663	1214377.00	80.00	1.56	3.24	-9.25	1.53	3.24	-9.13	-0.84	-0.21	-1.12	0.00	0.00
1549067324716	1216338.00	80.00	1.57	3.20	-9.20	1.53	3.24	-9.13	-1.12	-0.28	-1.33	0.00	0.00
1549067324761	1217866.00	80.00	1.54	3.19	-9.22	1.53	3.24	-9.13	-1.26	-0.28	-1.33	0.00	0.00
1549067324816	1218595.00	80.00	1.53	3.18	-9.24	1.53	3.23	-9.13	-1.12	-0.28	-1.33	0.00	0.00
1549067324864	1219546.00	80.00	1.57	3.23	-9.21	1.53	3.24	-9.13	-1.12	-0.21	-1.26	0.00	0.00
1549067324918	1221098.00	80.00	1.56	3.24	-9.23	1.53	3.24	-9.13	-1.19	-0.14	-1.26	0.00	0.00
1549067324966	1222686.00	80.00	1.53	3.20	-9.21	1.53	3.24	-9.13	-1.05	-0.14	-1.26	0.00	0.00
1549067325020	1224513.00	80.00	1.56	3.22	-9.19	1.53	3.24	-9.13	-1.05	-0.35	-1.40	0.00	0.00
1549067325068	1226148.00	80.00	1.57	3.18	-9.21	1.53	3.24	-9.13	-1.05	-0.35	-1.33	0.00	0.00
1549067325122	1227801.00	80.00	1.57	3.18	-9.21	1.53	3.24	-9.13	-0.91	-0.07	-1.12	0.00	0.00
1549067325170	1229554.00	80.00	1.50	3.17	-9.18	1.53	3.24	-9.13	-1.26	-0.42	-1.47	0.00	0.00
1549067325225	1229601.00	80.00	1.56	3.21	-9.21	1.53	3.24	-9.13	-1.33	-0.42	-1.47	0.00	0.00
1549067325273	1227586.00	80.00	1.52	3.22	-9.20	1.52	3.24	-9.13	-0.91	-0.35	-1.26	0.00	0.00
1549067325327	1225902.00	80.00	1.59	3.20	-9.17	1.53	3.24	-9.13	-0.98	-0.35	-1.33	0.00	0.00
1549067325375	1225559.00	80.00	1.53	3.19	-9.22	1.53	3.24	-9.13	-1.26	-0.28	-1.40	0.00	0.00
1549067325429	1226503.00	80.00	1.54	3.19	-9.20	1.53	3.24	-9.13	-0.98	-0.28	-1.19	0.00	0.00
1549067325480	1228270.00	80.00	1.54	3.24	-9.21	1.52	3.24	-9.13	-0.91	-0.42	-1.40	0.00	0.00
1549067325530	1230122.00	80.00	1.54	3.16	-9.26	1.52	3.23	-9.13	-1.12	-0.42	-1.40	0.00	0.00
1549067325579	1231093.00	80.00	1.53	3.22	-9.21	1.52	3.24	-9.13	-0.91	-0.35	-1.40	0.00	0.00
1549067325636	1231855.00	80.00	1.53	3.17	-9.23	1.52	3.23	-9.13	-1.05	-0.28	-1.33	0.00	0.00
1549067325681	1232864.00	80.00	1.56	3.19	-9.25	1.52	3.23	-9.13	-0.98	-0.28	-1.33	0.00	0.00
1549067325735	1234267.00	80.00	1.55	3.16	-9.18	1.52	3.23	-9.13	-1.05	-0.21	-1.26	0.00	0.00
1549067325783	1235526.00	80.00	1.51	3.14	-9.20	1.52	3.22	-9.14	-0.77	-0.35	-1.40	0.00	0.00
1549067325837	1237071.00	80.00	1.56	3.18	-9.25	1.52	3.22	-9.14	-1.26	-0.28	-1.40	0.00	0.00
1549067325885	1238466.00	81.00	1.50	3.19	-9.23	1.51	3.22	-9.14	-0.63	-0.14	-1.05	0.00	0.00
1549067325939	1239779.00	81.00	1.53	3.13	-9.20	1.51	3.21	-9.14	-1.19	-0.49	-1.47	0.00	0.00
1549067325988	1238715.00	81.00	1.53	3.20	-9.22	1.51	3.22	-9.14	-1.26	-0.35	-1.33	0.00	0.00
1549067326042	1236978.00	80.00	1.57	3.15	-9.25	1.51	3.21	-9.14	-0.98	-0.14	-1.26	0.00	0.00
1549067326090	1236174.00	80.00	1.53	3.17	-9.21	1.51	3.21	-9.14	-1.12	-0.28	-1.40	0.00	0.00
1549067326146	1236256.00	81.00	1.54	3.18	-9.27	1.51	3.21	-9.14	-0.98	-0.07	-1.19	0.00	0.00
1549067326192	1237347.00	80.00	1.53	3.18	-9.22	1.51	3.21	-9.14	-1.05	-0.14	-1.26	0.00	0.00
1549067326248	1238172.00	80.00	1.57	3.15	-9.18	1.52	3.21	-9.14	-1.05	-0.21	-1.33	0.00	0.00
1549067326294	1238566.00	81.00	1.55	3.18	-9.20	1.52	3.21	-9.14	-1.33	-0.21	-1.33	0.00	0.00
1549067326348	1239027.00	81.00	1.53	3.22	-9.25	1.52	3.22	-9.14	-1.33	-0.21	-1.26	0.00	0.00
1549067326396	1239584.00	81.00	1.56	3.21	-9.22	1.52	3.22	-9.14	-1.26	-0.14	-1.26	0.00	0.00
1549067326450	1240423.00	80.00	1.55	3.20	-9.19	1.52	3.22	-9.14	-1.12	-0.14	-1.26	0.00	0.00
1549067326498	1241072.00	81.00	1.59	3.17	-9.22	1.53	3.22	-9.14	-1.05	-0.21	-1.33	0.00	0.00
1549067326553	1241992.00	81.00	1.54	3.22	-9.19	1.53	3.23	-9.13	-1.19	-0.21	-1.33	0.00	0.00
1549067326600	1242805.00	81.00	1.55	3.20	-9.26	1.53	3.23	-9.13	-1.33	-0.14	-1.33	0.00	0.00
1549067326656	1243648.00	81.00	1.53	3.19	-9.17	1.53	3.23	-9.13	-1.12	-0.07	-0.98	0.00	0.00
1549067326703	1244126.00	81.00	1.54	3.18	-9.23	1.52	3.23	-9.13	-1.40	-0.42	-1.54	0.00	0.00
1549067326757	1242358.00	81.00	1.55	3.24	-9.27	1.52	3.24	-9.13	-1.47	-0.21	-1.33	0.00	0.00
1549067326808	1239765.00	81.00	1.55	3.23	-9.21	1.52	3.24	-9.13	-0.98	-0.21	-1.26	0.00	0.00
1549067326860	1238115.00	81.00	1.53	3.18	-9.21	1.52	3.24	-9.13	-1.12	-0.28	-1.33	0.00	0.00
1549067326908	1236958.00	81.00	1.57	3.18	-9.20	1.53	3.24	-9.13	-1.12	-0.14	-1.26	0.00	0.00
1549067326963	1237025.00	81.00	1.56	3.23	-9.19	1.53	3.24	-9.13	-1.26	-0.21	-1.26	0.00	0.00
1549067327009	1237323.00	81.00	1.53	3.21	-9.21	1.53	3.24	-9.13	-1.05	-0.28	-1.33	0.00	0.00
1549067327065	1237309.00	81.00	1.54	3.18	-9.18	1.52	3.24	-9.13	-1.19	-0.21	-1.33	0.00	0.00
1549067327111	1237372.00	81.00	1.58	3.20	-9.21	1.53	3.24	-9.13	-1.19	-0.35	-1.40	0.00	0.00
1549067327165	1237409.00	81.00	1.58	3.18	-9.22	1.53	3.24	-9.13	-1.12	-0.21	-1.33	0.00	0.00
1549067327214	1237754.00	81.00	1.54	3.19	-9.24	1.53	3.24	-9.13	-0.98	-0.21	-1.33	0.00	0.00
1549067327268	1238234.00	81.00	1.56	3.16	-9.21	1.53	3.23	-9.13	-1.12	-0.21	-1.26	0.00	0.00
1549067327316	1238752.00	81.00	1.56	3.21	-9.17	1.53	3.24	-9.13	-1.19	-0.28	-1.33	0.00	0.00
1549067327370	1239408.00	81.00	1.58	3.20	-9.21	1.53	3.24	-9.13	-1.05	-0.28	-1.26	0.00	0.00
1549067327418	1239830.00	81.00	1.56	3.21	-9.25	1.53	3.23	-9.13	-1.05	-0.28	-1.12	0.00	0.00
1549067327472	1240284.00	81.00	1.56	3.18	-9.24	1.53	3.23	-9.13	-1.40	-0.35	-1.40	0.00	0.00
1549067327520	1239572.00	81.00	1.54	3.19	-9.22	1.53	3.23	-9.13	-1.33	-0.35	-1.40	0.00	0.00
1549067327576	1236253.00	81.00	1.56	3.22	-9.15	1.53	3.24	-9.13	-1.12	-0.28	-1.26	0.00	0.00
1549067327623	1232811.00	81.00	1.57	3.20	-9.19	1.53	3.24	-9.13	-1.12	-0.21	-1.26	0.00	0.00
1549067327677	1230116.00	81.00	1.54	3.25	-9.20	1.53	3.24	-9.13	-1.26	-0.21	-1.33	0.00	0.00
1549067327725	1228611.00	81.00	1.54	3.16	-9.18	1.53	3.24	-9.13	-1.05	-0.21	-1.26	0.00	0.00
1549067327780	1228183.00	81.00	1.53	3.20	-9.21	1.53	3.24	-9.13	-1.19	-0.28	-1.33	0.00	0.00
1549067327826	1228001.00	81.00	1.56	3.16	-9.22	1.53	3.24	-9.13	-1.26	-0.28	-1.33	0.00	0.00
1549067327880	1227791.00	81.00	1.60	3.15	-9.25	1.53	3.23	-9.13	-0.98	-0.28	-1.33	0.00	0.00
1549067327928	1227061.00	81.00	1.51	3.20	-9.19	1.53	3.23	-9.13	-1.26	-0.14	-1.26	0.00	0.00
1549067327983	1226985.00	81.00	1.54	3.22	-9.19	1.53	3.24	-9.13	-1.12	-0.28	-1.33	0.00	0.00
1549067328031	1227273.00	81.00	1.56	3.18	-9.21	1.53	3.23	-9.13	-1.12	-0.21	-1.33	0.00	0.00
1549067328085	1227834.00	81.00	1.54	3.20	-9.20	1.53	3.24	-9.13	-1.12	-0.14	-1.26	0.00	0.00
1549067328133	1228100.00	81.00	1.55	3.22	-9.19	1.53	3.24	-9.13	-1.05	-0.21	-1.26	0.00	0.00
1549067328186	1228456.00	81.00	1.56	3.21	-9.19	1.53	3.24	-9.13	-1.05	-0.07	-1.19	0.00	0.00
1549067328235	1228666.00	81.00	1.55	3.23	-9.24	1.53	3.24	-9.13	-1.33	-0.35	-1.33	0.00	0.00
1549067328288	1226206.00	81.00	1.56	3.15	-9.20	1.53	3.24	-9.13	-1.19	-0.49	-1.47	0.00	0.00
1549067328336	1221563.00	81.00	1.52	3.24	-9.19	1.53	3.24	-9.13	-1.05	-0.28	-1.33	0.00	0.00
1549067328392	1218009.00	81.00	1.57	3.23	-9.19	1.53	3.24	-9.13	-0.91	-0.28	-1.33	0.00	0.00
1549067328440	1215974.00	81.00	1.53	3.24	-9.21	1.53	3.25	-9.13	-1.19	-0.28	-1.40	0.00	0.00
1549067328495	1215399.00	81.00	1.58	3.20	-9.22	1.53	3.24	-9.13	-0.91	-0.28	-1.26	0.00	0.00
1549067328545	1216010.00	80.00	1.55	3.17	-9.19	1.53	3.24	-9.13	-0.98	-0.35	-1.33	0.00	0.00
1549067328595	1216018.00	80.00	1.56	3.19	-9.22	1.53	3.24	-9.13	-1.12	-0.35	-1.40	0.00	0.00
1549067328643	1215812.00	81.00	1.55	3.26	-9.20	1.53	3.24	-9.13	-0.91	-0.42	-1.33	0.00	0.00
1549067328697	1215564.00	81.00	1.51	3.20	-9.23	1.52	3.24	-9.13	-0.98	-0.35	-1.33	0.00	0.00
1549067328745	1215751.00	80.00	1.55	3.20	-9.21	1.52	3.24	-9.13	-0.91	-0.28	-1.33	0.00	0.00
1549067328800	1216304.00	80.00	1.56	3.21	-9.25	1.52	3.24	-9.13	-0.91	-0.28	-1.26	0.00	0.00
1549067328848	1217152.00	80.00	1.56	3.21	-9.22	1.52	3.24	-9.13	-0.98	-0.28	-1.33	0.00	0.00
1549067328902	1218057.00	80.00	1.52	3.18	-9.20	1.52	3.23	-9.13	-0.77	-0.35	-1.26	0.00	0.00
1549067328950	1218844.00	80.00	1.58	3.18	-9.21	1.53	3.23	-9.13	-0.98	-0.07	-1.19	0.00	0.00
1549067329006	1219735.00	80.00	1.51	3.21	-9.27	1.52	3.23	-9.13	-1.19	-0.35	-1.40	0.00	0.00
1549067329052	1218890.00	80.00	1.51	3.18	-9.21	1.51	3.23	-9.13	-1.40	-0.49	-1.54	0.00	0.00
1549067329105	1215234.00	80.00	1.50	3.21	-9.25	1.51	3.23	-9.13	-0.98	-0.14	-1.19	0.00	0.00
1549067329154	1211244.00	80.00	1.53	3.18	-9.25	1.51	3.23	-9.14	-1.12	-0.14	-1.19	0.00	0.00
1549067329208	1209028.00	80.00	1.57	3.18	-9.21	1.52	3.23	-9.13	-1.19	-0.14	-1.26	0.00	0.00
1549067329256	1208567.00	80.00	1.56	3.19	-9.24	1.52	3.23	-9.13	-1.19	-0.14	-1.26	0.00	0.00
1549067329313	1209367.00	80.00	1.53	3.22	-9.19	1.52	3.23	-9.13	-0.98	-0.28	-1.33	0.00	0.00
1549067329358	1209357.00	80.00	1.56	3.18	-9.22	1.52	3.23	-9.13	-1.26	-0.28	-1.40	0.00	0.00
1549067329412	1208963.00	80.00	1.54	3.18	-9.21	1.52	3.23	-9.13	-1.19	-0.21	-1.26	0.00	0.00
1549067329460	1208777.00	80.00	1.61	3.19	-9.25	1.53	3.23	-9.13	-1.19	-0.14	-1.26	0.00	0.00
1549067329516	1208940.00	80.00	1.55	3.18	-9.22	1.53	3.23	-9.13	-1.12	-0.14	-1.26	0.00	0.00
1549067329562	1209248.00	80.00	1.55	3.16	-9.25	1.53	3.23	-9.13	-1.12	-0.14	-1.26	0.00	0.00
1549067329617	1210152.00	80.00	1.58	3.21	-9.21	1.53	3.23	-9.13	-1.19	-0.28	-1.33	0.00	0.00
1549067329665	1210986.00	80.00	1.54	3.17	-9.23	1.53	3.23	-9.13	-1.12	-0.28	-1.26	0.00	0.00
1549067329719	1212095.00	80.00	1.54	3.16	-9.16	1.53	3.22	-9.13	-1.12	-0.28	-1.05	0.00	0.00
1549067329767	1212967.00	80.00	1.56	3.18	-9.22	1.53	3.22	-9.13	-1.54	-0.28	-1.33	0.00	0.00
1549067329821	1212584.00	80.00	1.54	3.16	-9.24	1.53	3.22	-9.14	-1.33	-0.42	-1.47	0.00	0.00
1549067329869	1209023.00	80.00	1.54	3.23	-9.21	1.53	3.23	-9.13	-1.12	-0.21	-1.26	0.00	0.00
1549067329923	1205018.00	80.00	1.53	3.23	-9.23	1.52	3.23	-9.13	-1.12	-0.21	-1.26	0.00	0.00
1549067329972	1202281.00	80.00	1.54	3.17	-9.23	1.52	3.23	-9.13	-1.19	-0.21	-1.26	0.00	0.00
1549067330025	1202972.00	80.00	1.57	3.21	-9.19	1.53	3.23	-9.13	-1.26	-0.21	-1.26	0.00	0.00
1549067330077	1204002.00	80.00	1.57	3.19	-9.21	1.53	3.23	-9.13	-0.91	-0.28	-1.33	0.00	0.00
1549067330127	1204584.00	80.00	1.55	3.21	-9.21	1.53	3.23	-9.13	-1.40	-0.28	-1.40	0.00	0.00
1549067330175	1204964.00	80.00	1.58	3.21	-9.25	1.53	3.23	-9.13	-1.05	-0.35	-1.33	0.00	0.00
1549067330230	1205221.00	80.00	1.55	3.21	-9.24	1.53	3.23	-9.13	-1.12	-0.21	-1.26	0.00	0.00
1549067330278	1206281.00	80.00	1.52	3.17	-9.20	1.53	3.23	-9.13	-1.05	-0.21	-1.26	0.00	0.00
1549067330332	1207443.00	80.00	1.56	3.18	-9.20	1.53	3.23	-9.13	-1.12	-0.21	-1.33	0.00	0.00
1549067330380	1208983.00	80.00	1.53	3.20	-9.26	1.52	3.23	-9.13	-1.12	-0.28	-1.33	0.00	0.00
1549067330436	1210432.00	80.00	1.56	3.20	-9.19	1.53	3.23	-9.13	-0.98	-0.28	-1.26	0.00	0.00
1549067330482	1211766.00	80.00	1.55	3.20	-9.23	1.53	3.23	-9.13	-1.19	-0.28	-1.12	0.00	0.00
1549067330537	1213060.00	80.00	1.55	3.18	-9.17	1.53	3.23	-9.13	-1.33	-0.28	-1.26	0.00	0.00
1549067330585	1211377.00	80.00	1.52	3.18	-9.22	1.52	3.23	-9.13	-1.26	-0.42	-1.47	0.00	0.00
1549067330638	1207313.00	80.00	1.56	3.18	-9.19	1.53	3.23	-9.13	-1.26	-0.21	-1.26	0.00	0.00
1549067330686	1204798.00	80.00	1.61	3.20	-9.25	1.53	3.23	-9.13	-1.12	-0.21	-1.33	0.00	0.00
1549067330740	1204099.00	80.00	1.55	3.22	-9.22	1.53	3.23	-9.13	-1.26	-0.14	-1.26	0.00	0.00
1549067330789	1204842.00	80.00	1.55	3.20	-9.21	1.53	3.23	-9.13	-0.91	-0.14	-1.19	0.00	0.00
1549067330845	1206517.00	80.00	1.55	3.18	-9.23	1.53	3.23	-9.13	-0.98	-0.35	-1.40	0.00	0.00
1549067330891	1208114.00	80.00	1.54	3.21	-9.21	1.53	3.23	-9.13	-1.05	-0.42	-1.40	0.00	0.00
1549067330945	1209057.00	80.00	1.56	3.20	-9.21	1.53	3.23	-9.13	-0.98	-0.35	-1.40	0.00	0.00
1549067330993	1210058.00	80.00	1.56	3.16	-9.21	1.53	3.23	-9.13	-0.98	-0.28	-1.33	0.00	0.00
1549067331047	1211321.00	80.00	1.58	3.19	-9.19	1.53	3.23	-9.13	-1.05	-0.28	-1.33	0.00	0.00
1549067331095	1213000.00	80.00	1.54	3.24	-9.20	1.53	3.23	-9.13	-0.84	-0.28	-1.26	0.00	0.00
1549067331149	1214800.00	80.00	1.59	3.19	-9.25	1.53	3.23	-9.13	-0.98	-0.28	-1.33	0.00	0.00
1549067331198	1216540.00	80.00	1.56	3.24	-9.20	1.53	3.23	-9.13	-0.91	-0.35	-1.33	0.00	0.00
1549067331252	1218372.00	80.00	1.54	3.19	-9.22	1.53	3.23	-9.13	-0.98	-0.07	-1.19	0.00	0.00
1549067331300	1220098.00	80.00	1.55	3.20	-9.24	1.53	3.23	-9.13	-1.19	-0.35	-1.26	0.00	0.00
1549067331353	1221159.00	80.00	1.54	3.20	-9.19	1.53	3.23	-9.13	-1.05	-0.56	-1.54	0.00	0.00
1549067331401	1219397.00	80.00	1.57	3.19	-9.21	1.53	3.23	-9.13	-1.05	-0.21	-1.26	0.00	0.00
1549067331455	1216374.00	80.00	1.58	3.23	-9.25	1.53	3.23	-9.13	-1.12	-0.28	-1.33	0.00	0.00
1549067331503	1214920.00	80.00	1.55	3.21	-9.22	1.53	3.23	-9.13	-0.91	-0.35	-1.47	0.00	0.00
1549067331557	1214954.00	80.00	1.58	3.17	-9.22	1.53	3.23	-9.13	-1.05	-0.21	-1.19	0.00	0.00
1549067331609	1216490.00	80.00	1.57	3.17	-9.20	1.53	3.23	-9.13	-0.98	-0.35	-1.40	0.00	0.00
1549067331660	1218560.00	80.00	1.51	3.16	-9.23	1.53	3.23	-9.13	-1.12	-0.35	-1.40	0.00	0.00
1549067331708	1219583.00	80.00	1.57	3.14	-9.19	1.53	3.22	-9.14	-0.98	-0.35	-1.40	0.00	0.00
1549067331762	1220288.00	80.00	1.58	3.19	-9.19	1.53	3.22	-9.13	-1.12	-0.28	-1.33	0.00	0.00
1549067331810	1221274.00	80.00	1.55	3.20	-9.20	1.53	3.22	-9.13	-0.98	-0.21	-1.33	0.00	0.00
1549067331865	1222507.00	80.00	1.55	3.19	-9.18	1.53	3.22	-9.13	-0.91	-0.28	-1.33	0.00	0.00
1549067331912	1223794.00	80.00	1.54	3.19	-9.20	1.53	3.23	-9.13	-1.05	-0.28	-1.33	0.00	0.00
1549067331966	1226712.00	80.00	1.53	3.17	-9.23	1.53	3.22	-9.13	-1.12	-0.21	-1.33	0.00	0.00
1549067332014	1228036.00	80.00	1.57	3.21	-9.22	1.53	3.22	-9.13	-0.98	-0.21	-1.05	0.00	0.00
1549067332069	1229119.00	80.00	1.52	3.21	-9.21	1.53	3.23	-9.13	-1.40	-0.28	-1.33	0.00	0.00
1549067332116	1227459.00	80.00	1.55	3.18	-9.22	1.53	3.23	-9.13	-1.40	-0.35	-1.40	0.00	0.00
1549067332170	1224507.00	80.00	1.55	3.17	-9.23	1.53	3.23	-9.13	-1.19	-0.14	-1.19	0.00	0.00
1549067332218	1222655.00	80.00	1.55	3.22	-9.23	1.53	3.23	-9.13	-1.26	-0.14	-1.26	0.00	0.00
1549067332272	1222242.00	80.00	1.54	3.18	-9.25	1.53	3.23	-9.13	-1.26	-0.14	-1.26	0.00	0.00
1549067332324	1223307.00	80.00	1.50	3.20	-9.18	1.52	3.23	-9.13	-1.33	-0.21	-1.33	0.00	0.00
1549067332375	1224439.00	79.00	1.59	3.18	-9.23	1.53	3.23	-9.13	-1.12	-0.28	-1.33	0.00	0.00
1549067332423	1225188.00	79.00	1.57	3.18	-9.19	1.53	3.23	-9.13	-1.19	-0.21	-1.26	0.00	0.00
1549067332477	1225641.00	80.00	1.56	3.20	-9.20	1.53	3.23	-9.13	-1.19	-0.28	-1.33	0.00	0.00
1549067332525	1226066.00	80.00	1.55	3.13	-9.22	1.53	3.23	-9.13	-1.33	-0.21	-1.33	0.00	0.00
1549067332579	1227037.00	80.00	1.55	3.22	-9.25	1.53	3.23	-9.13	-1.12	-0.14	-1.26	0.00	0.00
1549067332626	1228037.00	80.00	1.56	3.17	-9.26	1.53	3.23	-9.13	-1.12	-0.14	-1.33	0.00	0.00
1549067332681	1229326.00	80.00	1.54	3.19	-9.20	1.53	3.23	-9.13	-1.26	-0.28	-1.33	0.00	0.00
1549067332729	1230498.00	80.00	1.54	3.24	-9.21	1.53	3.23	-9.13	-1.19	-0.21	-1.33	0.00	0.00
1549067332785	1231465.00	80.00	1.56	3.21	-9.21	1.53	3.23	-9.13	-1.05	-0.21	-1.05	0.00	0.00
1549067332831	1232454.00	80.00	1.54	3.18	-9.21	1.53	3.23	-9.13	-1.40	-0.35	-1.47	0.00	0.00
1549067332886	1230741.00	80.00	1.54	3.20	-9.19	1.53	3.24	-9.13	-1.47	-0.35	-1.40	0.00	0.00
1549067332933	1227211.00	80.00	1.53	3.19	-9.21	1.52	3.24	-9.13	-1.12	-0.21	-1.26	0.00	0.00
1549067332988	1224393.00	79.00	1.55	3.21	-9.25	1.52	3.24	-9.13	-1.12	-0.21	-1.33	0.00	0.00
1549067333035	1223019.00	80.00	1.53	3.16	-9.15	1.52	3.24	-9.13	-1.40	-0.14	-1.26	0.00	0.00
1549067333089	1222784.00	80.00	1.57	3.19	-9.24	1.53	3.24	-9.13	-1.05	-0.21	-1.26	0.00	0.00
1549067333140	1223708.00	79.00	1.54	3.21	-9.21	1.52	3.24	-9.13	-1.05	-0.28	-1.33	0.00	0.00
1549067333192	1224359.00	79.00	1.57	3.18	-9.21	1.53	3.24	-9.13	-1.33	-0.28	-1.40	0.00	0.00
1549067333240	1224611.00	80.00	1.55	3.25	-9.22	1.53	3.24	-9.13	-0.91	-0.28	-1.33	0.00	0.00
1549067333296	1224897.00	80.00	1.57	3.18	-9.20	1.53	3.24	-9.13	-1.19	-0.21	-1.26	0.00	0.00
1549067333342	1225448.00	79.00	1.54	3.20	-9.21	1.53	3.24	-9.13	-1.05	-0.21	-1.33	0.00	0.00
1549067333396	1226472.00	79.00	1.56	3.21	-9.24	1.53	3.24	-9.13	-1.12	-0.21	-1.33	0.00	0.00
1549067333444	1227231.00	80.00	1.61	3.18	-9.22	1.53	3.23	-9.13	-0.84	-0.28	-1.26	0.00	0.00
1549067333498	1228417.00	79.00	1.56	3.21	-9.23	1.53	3.23	-9.13	-1.19	-0.28	-1.19	0.00	0.00
1549067333545	1229366.00	79.00	1.59	3.18	-9.21	1.54	3.23	-9.13	-1.40	-0.35	-1.33	0.00	0.00
1549067333601	1229595.00	80.00	1.52	3.21	-9.18	1.53	3.24	-9.13	-1.19	-0.49	-1.54	0.00	0.00
1549067333648	1226628.00	80.00	1.54	3.21	-9.21	1.53	3.24	-9.13	-1.40	-0.14	-1.19	0.00	0.00
1549067333702	1222502.00	80.00	1.54	3.23	-9.21	1.53	3.24	-9.13	-0.84	-0.21	-1.26	0.00	0.00
1549067333751	1219705.00	79.00	1.57	3.20	-9.22	1.53	3.24	-9.13	-1.33	-0.21	-1.26	0.00	0.00
1549067333806	1218280.00	80.00	1.59	3.21	-9.19	1.54	3.24	-9.13	-0.91	-0.14	-1.19	0.00	0.00
1549067333856	1218318.00	80.00	1.59	3.21	-9.23	1.54	3.24	-9.13	-0.98	-0.35	-1.26	0.00	0.00
1549067333907	1219030.00	79.00	1.56	3.16	-9.20	1.54	3.24	-9.13	-1.05	-0.35	-1.40	0.00	0.00
1549067333956	1219753.00	79.00	1.54	3.19	-9.23	1.54	3.23	-9.13	-0.98	-0.35	-1.33	0.00	0.00
1549067334009	1220236.00	80.00	1.58	3.20	-9.22	1.54	3.23	-9.13	-1.05	-0.28	-1.33	0.00	0.00
1549067334057	1221148.00	80.00	1.59	3.18	-9.20	1.54	3.23	-9.13	-1.05	-0.21	-1.26	0.00	0.00
1549067334111	1222239.00	79.00	1.52	3.17	-9.21	1.54	3.23	-9.13	-0.84	-0.28	-1.26	0.00	0.00
1549067334159	1223130.00	79.00	1.55	3.21	-9.25	1.53	3.23	-9.13	-0.98	-0.28	-1.26	0.00	0.00
1549067334216	1224452.00	80.00	1.54	3.23	-9.19	1.53	3.24	-9.13	-1.19	-0.07	-1.26	0.00	0.00
1549067334261	1225740.00	79.00	1.54	3.19	-9.21	1.53	3.23	-9.13	-1.05	-0.49	-1.26	0.00	0.00
1549067334315	1224964.00	79.00	1.54	3.20	-9.26	1.53	3.23	-9.13	-1.12	-0.56	-1.54	0.00	0.00
1549067334364	1221165.00	80.00	1.61	3.22	-9.20	1.53	3.23	-9.13	-0.84	-0.21	-1.26	0.00	0.00
1549067334418	1218146.00	80.00	1.55	3.20	-9.23	1.53	3.23	-9.13	-1.19	-0.28	-1.40	0.00	0.00
1549067334466	1216595.00	80.00	1.56	3.17	-9.21	1.53	3.23	-9.13	-0.77	-0.35	-1.40	0.00	0.00
1549067334520	1216505.00	79.00	1.54	3.19	-9.18	1.53	3.23	-9.13	-0.98	-0.14	-1.19	0.00	0.00
1549067334571	1217936.00	80.00	1.60	3.20	-9.21	1.53	3.23	-9.13	-0.98	-0.35	-1.40	0.00	0.00
1549067334622	1218683.00	80.00	1.55	3.19	-9.20	1.53	3.23	-9.13	-1.12	-0.35	-1.40	0.00	0.00
1549067334670	1218997.00	80.00	1.55	3.19	-9.21	1.53	3.23	-9.13	-0.98	-0.35	-1.40	0.00	0.00
1549067334726	1219253.00	80.00	1.58	3.18	-9.20	1.53	3.23	-9.13	-1.05	-0.35	-1.33	0.00	0.00
1549067334772	1220061.00	80.00	1.55	3.18	-9.26	1.53	3.23	-9.13	-1.05	-0.21	-1.33	0.00	0.00
1549067334827	1221269.00	80.00	1.53	3.18	-9.22	1.53	3.22	-9.13	-0.91	-0.28	-1.33	0.00	0.00
1549067334875	1222330.00	80.00	1.55	3.18	-9.26	1.53	3.22	-9.14	-0.98	-0.35	-1.33	0.00	0.00
1549067334928	1223873.00	80.00	1.52	3.21	-9.20	1.52	3.23	-9.13	-1.19	-0.21	-1.33	0.00	0.00
1549067334976	1225156.00	80.00	1.54	3.15	-9.28	1.52	3.22	-9.14	-0.91	-0.21	-1.12	0.00	0.00
1549067335030	1226001.00	80.00	1.53	3.21	-9.23	1.52	3.22	-9.14	-1.19	-0.56	-1.61	0.00	0.00
1549067335078	1223286.00	80.00	1.56	3.14	-9.22	1.52	3.22	-9.14	-1.26	-0.14	-1.26	0.00	0.00
1549067335132	1219784.00	80.00	1.50	3.18	-9.21	1.52	3.22	-9.14	-1.05	-0.14	-1.26	0.00	0.00
1549067335181	1217717.00	80.00	1.54	3.17	-9.25	1.52	3.22	-9.14	-1.05	-0.28	-1.33	0.00	0.00
1549067335237	1217261.00	80.00	1.55	3.16	-9.22	1.52	3.21	-9.14	-0.98	-0.07	-1.19	0.00	0.00
1549067335282	1218449.00	80.00	1.55	3.16	-9.21	1.52	3.21	-9.14	-1.12	-0.21	-1.26	0.00	0.00
1549067335339	1219535.00	80.00	1.57	3.17	-9.22	1.52	3.21	-9.14	-1.12	-0.21	-1.33	0.00	0.00
